x,y
4.757235174664537,2.8999103141051243
18.82026172983832,12.000786041836117
87.52102252727396,31.0828885687147
30.583955107418376,21.94560798275033
86.34563207024307,16.79148385595108
54.6070419890529,42.30407238574415
21.29654475345426,9.788714241696786
8.801979706691316,32.00749527545144
50.026935698861905,14.404687805404858
49.35879012986149,38.64114216754652
55.7709201524701,40.86252208246433
19.548089963615265,36.837986199033566
97.27903975918422,25.277461127219013
14.208156320368182,8.752707099195256
88.01043950704579,28.912894404209887
16.151453403638605,16.011899243922056
16.171489027609567,32.778934820414364
59.41525223126638,9.823516301985423
85.80183776413405,18.158774523308047
61.13614058510899,14.410282996815052
91.77851757861993,22.613568647983854
58.17418561387416,19.735493214101787
3.4204629474423944,7.692076975926455
81.57741372287559,29.032818839481298
9.320251496608396,15.684456813013476
51.483665862470566,44.14993079540552
51.822406246202526,47.35660978071169
10.24097949259199,26.70054135135251
24.002824017154985,30.391300875808305
11.837883489660083,29.664329226927393
28.77493076871029,29.33505788845204
95.00665508673364,27.986062522017125
90.413055160781,20.89232741490236
90.10928679109935,25.212695370148953
47.39210161003314,34.07656704794224
50.15300912169259,39.651792107765324
89.08547509571524,29.481242126780796
48.55497394522884,30.006802622083136
15.342546996580046,7.7330709807430615
58.124077603413795,12.504961160899732
65.96364498249864,13.482193366957196
64.94971764065492,16.1900346797922
11.593908922527833,25.55514320952275
8.152065473866985,34.320261502488236
87.07953226602541,26.675528100979996
90.06874243667767,15.77649418185977
62.58375228760446,10.01285591215755
6.828389531595182,8.18629417006431
9.691867989521763,9.463473618544127
65.95725436011956,14.402555995885553
53.65829463515196,39.672558124277586
12.616383302658768,9.142268343888759
8.556899799927358,31.257422075107684
4.055703711079856,7.465918228506562
53.853365272316715,39.34780133108336
85.14414667587805,32.131584303935135
63.29653828061035,3.684135439574229
81.53814781262946,28.64673173140213
22.287078031104954,25.176939931331358
54.16325369732239,41.63533104560511
17.75917318659646,26.75331036134806
63.25108909944232,20.11735974884987
3.5357154513827567,11.335254346745915
13.73594167102316,4.05527522398132
27.11491748258053,31.9804329247828
65.8548738664509,40.94749818773957
25.39098651857119,17.20407666827952
69.42593770604464,17.368824075692025
9.789142743547105,8.565564038050463
10.19315275920094,1.7164244883902313
28.694363387272553,34.97197195657749
50.33746128620403,40.08169042056446
9.658791973376843,18.566713608246832
21.119217816564554,31.64811491063869
14.111855187586846,24.299018495325193
13.805188625734967,10.608375082464143
9.21166491918092,21.283617486491046
94.22497801500418,21.622030861849684
9.803585908862521,4.159532511294013
9.859088858306725,12.141659352652088
9.40917977435715,6.599108980015748
16.21064569787417,29.74957952857589
92.79649490695442,19.68152204487226
18.146479983897734,25.271921022218542
73.0013390937438,9.055826098911082
17.504916810029087,30.106756119217742
56.6217937499792,39.138996036515586
20.916695996288006,38.354715163944284
49.21988054501357,45.24546593960005
12.131293653890506,13.384540175151228
84.48884904546455,24.877252881788106
51.11320427286283,15.758669873903996
50.25477138505645,31.028853642551397
19.337794802132848,14.530223291376927
24.10160898630711,36.799742708397424
13.126157255135936,1.9897117219662626
88.47023712450805,22.80762770982697
46.400297339290525,35.532127988429046
19.491513627225643,30.096396922565386
15.940148961761508,11.584713059624248
86.60203478727928,22.178410451587556
18.02385508672823,24.202897418000436
4.773733169265226,16.055726448413505
19.925711483226486,34.107029685124054
88.95857448452502,32.87185618737786
8.154090810287782,8.803104112120367
48.49760607207289,38.22485634472313
93.38778516793859,31.53591922540629
17.332893577870887,14.26275969730616
2.296014927776876,10.316309971001658
85.8390698292497,25.861695696145944
11.49119087103028,16.63192948343515
