x,y
12.981959925355246,11.580521935790259
18.485265696715924,33.66693791553937
17.996352529134064,33.96508167491184
64.12505408574897,8.101988473033623
5.8524311012625985,12.228136386562694
21.317397375913295,38.52758959214236
14.739322429414422,29.884394902182812
53.4965013426276,38.38519041452468
49.75938589601029,41.32380973847313
21.843330040062853,30.44472040351707
91.87304424411599,31.77892409902189
49.160854974923076,38.53431534907019
18.232328131998415,14.391342156642995
19.500630992824814,24.558915510790705
17.157216235482892,13.182933841181512
47.60414961156113,51.73140900083483
12.175223640066259,-2.8691804908652543
55.216978565151905,37.505719852699336
67.5863406703581,2.986571835775057
15.492908241155732,9.364664185807415
68.01710306780144,11.690970449871656
50.138104341227,40.61548777893046
20.260158764550724,12.239980355735273
19.439778120471107,32.2574210200277
60.13691887821272,37.325203240991506
73.5020520993316,4.522209566367355
71.0440451576794,8.251992051561203
62.556844327118014,43.06180197674
18.84227242829887,33.05354723447552
20.571701254619004,33.17907316104662
49.70840790616225,54.043948660669564
91.49961031951257,34.895004880396634
11.487899398210097,6.695093995773652
63.409103788757506,5.643755322564415
15.905294613003818,7.8525573527233306
53.10697937211273,44.182237164473825
61.04787053732263,8.144652332792155
47.8941851155393,48.387195144525776
48.29812852131229,54.79592839654593
9.447296713837638,15.100863558578999
12.899519994106665,6.017396358911302
57.62412155958598,39.43954141011992
66.89060312790082,12.737939481290237
50.905658999889326,42.97973398568061
6.4002973392905265,5.5321279884290435
97.2258891559266,26.813630990862887
53.7176707478311,37.56306159077128
47.7540815146264,40.732893740727334
19.30778551314817,24.463580753265806
58.48009230068365,49.82690123889752
45.54624483820667,49.845441581069124
61.72451362057058,9.868975519643449
63.443683736009596,16.298747929887067
30.320647340522967,22.75091570545486
62.27904603487986,9.728488375123767
52.644570136124266,33.47000953102393
17.182588528952138,19.495543757278547
61.573991903970295,4.631248623091919
1.2122412525795223,6.084352304517099
12.204780548965038,11.568008111181973
64.96171547234296,15.996636831095437
48.80455786556264,33.57987063435519
95.95024988916843,28.960246637944064
8.092369480844651,13.133845536546627
64.11113725855607,3.3186670208790705
95.91452162224367,31.20979910703971
91.16017026102888,25.19443673662102
47.33944294127161,39.81988561583265
43.398374967229614,35.29900983236283
18.395049330468314,30.44469258175445
16.881469958857515,8.433210011707848
95.18318575922878,21.93891447159332
51.6043831300167,39.01478824409227
24.91152708843881,28.531918029305935
87.80990851402326,19.88850322203218
90.40995292616677,16.969590660679806
12.258700601397294,3.260656319963468
46.063025883098334,35.19604658294346
10.62573506249299,7.999066135380218
22.70902175866408,29.49974834100455
11.717528132948384,10.237478963281784
19.423225167185617,30.366540602048726
97.74248018177012,19.07194511102608
97.20805681179874,25.948620179407058
19.487660220196545,37.617310010419075
14.326097445181395,4.353946950608927
57.99012699663525,33.751074674271266
62.13646197664803,14.13833670290958
20.650853904839504,20.323898950036906
41.781461300404864,37.490717636349984
3.595966429255019,18.308259305923855
47.4861636140031,36.76145173692158
6.8765259135489405,23.245034506302574
90.74648077828856,30.242022983375488
89.2010026361572,22.897442399025138
90.35292670747734,21.950821807795123
17.69338344888814,32.41000589641766
42.04158565442957,45.24626097064927
45.384145644774534,42.89410852639124
88.63906451211322,34.456898919023416
92.286782345158,18.451251992902854
61.01605696518188,1.7257124051565782
85.52692089711401,18.568010065277523
53.31752301598022,35.90259261425129
16.04255261096361,27.143726160395026
92.57105199750366,24.452723307427355
9.815750023664323,12.079403926077083
26.014743145157713,23.08009969725215
71.23852438748017,14.155193802084607
91.25359983990727,16.00136388188284
21.036691920058228,31.861967416719622
7.0521220220171195,7.974732146374414
7.4772351332660225,11.400392498935997
85.89054540235244,29.255312233538035
94.79112682958248,26.411659541068936
49.731480416410015,46.71793022485889
18.052294891491222,12.821053201974086
44.565197537947974,37.55390530099153
89.18845574770639,23.29992166296704
85.75646230131571,29.827146116279625
90.76756143820697,33.903130352031916
49.30529717382352,38.587893105921786
46.220912459970734,44.4127844560425
15.781056243529129,11.595387476430819
24.55624719760726,26.825435172663568
15.017431349720388,7.2531660970131995
92.74430965572257,27.878956311166345
59.931535125584475,10.774271129755297
26.15987475181393,23.78757197753489
15.895927960267088,37.126120657138834
50.12846929457196,35.03334973699208
9.163120813805282,22.06359504748373
53.916642021991294,36.52532377200914
19.948613596744536,33.719154059224735
15.881125281822158,21.10338676209585
92.30808208428006,20.6908493502725
50.9905669221832,43.39386092346354
63.20459148950468,5.689801643365202
22.60802765905564,35.475994652965824
90.77932680189942,26.768080828003146
64.47353539408657,11.777723909105216
30.16366280357215,39.937930793627864
5.543081749582534,10.093889172833979
49.89204631083273,38.01413506211453
85.11212346307846,21.06663804961523
66.79148632677186,1.913096825882178
50.02628269190215,41.4243775527868
11.995390024568692,9.291184675525253
15.829244420095602,14.829860097527336
68.15341337960089,13.445239124009655
4.6019210647687085,8.56001020893945
7.423488395115055,10.449663459051552
71.06782374227905,11.564311678817642
67.85799637833313,17.3724376009365
63.98480208896333,8.57770547113834
21.87493795829002,30.701430316273374
68.4231288136077,18.42596862976925
8.917087487874255,1.4208995987522144
92.84368091512827,30.8384834515609
45.82397194144395,28.675468968059533
50.75766411242085,49.000616855094634
62.36021958375149,4.639993671110075
53.0301580674724,48.41640063530306
66.16930505599596,10.418584610815214
10.73054374413157,9.185927233529494
49.34472831897989,33.43358273627049
16.120744151293152,40.37698113311994
71.55969361217379,16.590286899602795
22.222546028510045,31.715030086893552
16.427102421057707,24.632649788005402
58.146996992559,18.852632010183726
79.98543499379035,20.580475379095898
46.57168277353109,39.98642118830815
2.9789666653249807,6.440726091899989
92.23350794912191,24.785232509570175
49.597477202066685,39.03006839036821
48.18138129250058,41.28555603071353
21.730317196423393,40.702144553853685
13.788668958284845,13.892949937020207
60.618716838954725,9.348026343391732
43.4711981918628,43.05317547113377
26.477423759395585,35.47194743358181
96.50382108286621,20.552227393973638
55.99448245659257,38.09690746624408
51.197545886061505,33.43697030996606
5.010578946229298,11.79806346115063
19.921286244569277,25.68872208358821
10.514030053238203,11.82053893466121
86.49970240046298,19.20802471779978
1.6044131406255993,9.286947847126493
48.69172879407481,33.75028248813038
15.514736236790444,33.84559102961005
53.997720064004454,41.86260967490213
28.823091487737585,30.18385227788626
25.102717810561856,32.409978203303204
50.54262291920757,40.77252570981543
24.625787040605946,35.74663091368933
45.72870011180529,35.174976873350005
14.87916828223235,32.106153032089466
17.491999495328372,12.751846510368688
7.459695504273177,10.816345294101833
65.22900174294611,7.459348640896668
6.455482496087921,20.1263890151387
3.832825550503866,6.529128750387924
7.378277202424602,29.610915105415987
84.63955825803897,25.527572703874686
53.17438416114173,40.08969974692481
52.36505291374863,36.70250625845888
58.845385048379505,6.878019180686895
84.4906838473405,27.880194829527735
20.66029686434583,27.637786220046078
44.988828984852155,43.2998520162286
94.01732294569257,25.216325849427157
9.938415324123444,38.1135922354215
43.96986883087828,38.34540700944713
93.63857249729939,26.922266445105027
97.11602915168417,34.747526316936415
15.311076075087186,35.09760425132275
55.14098474561297,18.20891874836377
8.39022958634608,1.3800840938828856
22.658299979194183,32.28655589117182
6.459039673838615,8.044282110831498
24.759108520923498,26.41652251510198
4.8348351816656985,12.248148921511639
25.533052333792952,42.11683769413675
63.01179231754767,11.356994534398336
53.56587268095879,39.05810201731973
15.636026631349953,5.448486283063625
22.51131745349368,27.912070391653913
13.89668102451353,12.548439124179248
97.54599995889079,15.994081811388838
91.20759506826913,21.664939114240553
74.2072674769324,8.457412861075763
